 0.3396000000000000E+04, 0.4282837564100000E+05, 0.1900000000000000E-04,  110,  110,    1, 0.0000000000000000E+00, 0.0000000000000000E+00                                                                                                         
   13,    8,-0.2326438910267000E-06,-0.6371136548115999E-08, 0.1143730956712000E-10, 0.1141437094173000E-10             
   13,    9, 0.1108003685044000E-05, 0.8057199958909001E-06, 0.1008178949823000E-10, 0.1007504360619000E-10             
   13,   10,-0.1578780377752000E-06,-0.6478644722963999E-06, 0.8579864784670001E-11, 0.8581422589735000E-11             
   13,   11, 0.7628076360064001E-06,-0.8235829371325000E-06, 0.7042899073617002E-11, 0.7029454389792999E-11             
   13,   12,-0.1457142070057000E-05,-0.4304800405521000E-06, 0.4985176352504000E-11, 0.4991389520551000E-11             
   13,   13, 0.4277628700823000E-06, 0.8742756590180999E-06, 0.2525606968876000E-11, 0.2500664043843000E-11             
   14,    0, 0.3016518600886999E-06, 0.0000000000000000E+00, 0.1933918909288000E-10, 0.0000000000000000E+00             
   14,    1, 0.7544083626262998E-06, 0.3104391052875999E-06, 0.1912453462800000E-10, 0.1912267781785000E-10             
   14,    2, 0.4508138346792999E-06,-0.5235905699268000E-06, 0.1857978924264000E-10, 0.1902801539668000E-10             
   14,    3, 0.4266223718110001E-06,-0.3125598591506000E-06, 0.1823566171593000E-10, 0.1831382828981000E-10             
   14,    4, 0.2277073108543999E-06,-0.9616693243561000E-06, 0.1765038164719000E-10, 0.1748843334700000E-10             
   14,    5,-0.4540858278830000E-06,-0.9656217423456999E-06, 0.1669473448420000E-10, 0.1666641977329000E-10             
   14,    6,-0.6627938847353000E-07,-0.8319694386165997E-07, 0.1564465654453000E-10, 0.1568090614087000E-10             
   14,    7,-0.4474724768885000E-06, 0.2415775981012000E-06, 0.1454682022049000E-10, 0.1451760560982000E-10             
   14,    8, 0.8186971153290001E-06, 0.3744670196133000E-06, 0.1330703765246000E-10, 0.1327908709460000E-10             
   14,    9, 0.2100725714027000E-06, 0.1154485855576000E-05, 0.1198498925481000E-10, 0.1196680933397000E-10             
   14,   10, 0.2566754585682000E-07,-0.1587186059902000E-05, 0.1058205326112000E-10, 0.1058505151323000E-10             
   14,   11,-0.9297979350379999E-06, 0.1603983719300000E-06, 0.9004141930313997E-11, 0.8997339905875000E-11             
   14,   12,-0.4486222205005000E-06,-0.3051175624106000E-06, 0.7447828762865001E-11, 0.7433395470113999E-11             
   14,   13, 0.7541923647010000E-06, 0.2068535124428000E-05, 0.5586045651093000E-11, 0.5542505893707999E-11             
   14,   14, 0.4730437955205000E-07,-0.7456177228079999E-06, 0.2919650839115000E-11, 0.2895400734154001E-11             
   15,    0, 0.4947238313761999E-06, 0.0000000000000000E+00, 0.2108839258433000E-10, 0.0000000000000000E+00             
   15,    1, 0.2351827775461000E-06, 0.2603649301512000E-06, 0.2088382214768001E-10, 0.2086086963314000E-10             
   15,    2,-0.3534463288634000E-06,-0.7842601988304000E-06, 0.2032543550390000E-10, 0.2083368903197000E-10             
   15,    3,-0.5611175892522001E-06,-0.3000035468546000E-06, 0.2004012505728000E-10, 0.2013466963461000E-10             
   15,    4,-0.7202900471593999E-06,-0.8387759606714001E-06, 0.1950505072534001E-10, 0.1932201944618000E-10             
   15,    5,-0.9386720672338999E-06,-0.4748450499590000E-06, 0.1858164095656001E-10, 0.1854733556058000E-10             
   15,    6,-0.6229046125430999E-07, 0.6334123662783000E-06, 0.1755668839810000E-10, 0.1759602410680000E-10             
   15,    7, 0.9262310102258001E-06, 0.3623437953969000E-06, 0.1647470345422000E-10, 0.1644455931439001E-10             
   15,    8, 0.1161500901290000E-05, 0.4745181234237000E-06, 0.1527363651664000E-10, 0.1523998796443000E-10             
   15,    9,-0.3017316827167000E-06,-0.3742953011324000E-06, 0.1395891728984000E-10, 0.1393720898827000E-10             
   15,   10,-0.1608114380407000E-06,-0.1575406381546000E-06, 0.1255804992580000E-10, 0.1257333293347000E-10             
   15,   11,-0.7748288176176999E-06, 0.5728075401135000E-06, 0.1110269572377000E-10, 0.1109205908227000E-10             
   15,   12, 0.9802223794101998E-06, 0.7601959036035999E-06, 0.9456065442626002E-11, 0.9441724313201004E-11             
   15,   13, 0.1793503630221000E-06, 0.7109727750982000E-06, 0.7944938444580004E-11, 0.7925674747990997E-11             
   15,   14, 0.2231375402943000E-06,-0.1363150813590000E-05, 0.5478056181694000E-11, 0.5459878004956000E-11             
   15,   15,-0.3397773356791999E-06, 0.1266084203143000E-06, 0.3031234964793000E-11, 0.3030712975991001E-11             
   16,    0, 0.6255577352515001E-06, 0.0000000000000000E+00, 0.2300050793239000E-10, 0.0000000000000000E+00             
   16,    1,-0.2348114224630000E-06,-0.5557699882334001E-06, 0.2282334412906000E-10, 0.2278351525657000E-10             
   16,    2,-0.4826485657891000E-06,-0.8746334234280999E-07, 0.2223016216392000E-10, 0.2281109382016000E-10             
   16,    3,-0.5370520505885001E-06, 0.4273653915052000E-06, 0.2199105617616000E-10, 0.2210655205357000E-10             
   16,    4,-0.7780755201191001E-06,-0.5478106960398000E-07, 0.2150974362861000E-10, 0.2130247766337000E-10             
   16,    5,-0.3456876787679000E-06, 0.5901570634745000E-06, 0.2061583666739000E-10, 0.2056986941068999E-10             
   16,    6, 0.1437194923629000E-06, 0.2247620655865000E-06, 0.1960449273335000E-10, 0.1966043367029001E-10             
   16,    7, 0.3885960611654000E-06, 0.3120410157856000E-06, 0.1856350564972000E-10, 0.1852850643013000E-10             
   16,    8, 0.2355028052095000E-06, 0.3911337573195000E-06, 0.1736733514231001E-10, 0.1732524600615000E-10             
   16,    9,-0.3579521716155000E-06,-0.9393513402197002E-06, 0.1608517957651000E-10, 0.1605543306393000E-10             
   16,   10,-0.5157091984646999E-06, 0.3424510806491000E-06, 0.1468991455580000E-10, 0.1470919804062000E-10             
   16,   11,-0.6671622923686000E-07,-0.3130188884861000E-06, 0.1323186059598000E-10, 0.1321983580788000E-10             
   16,   12, 0.4103113843342999E-06, 0.6715608220784999E-06, 0.1175881151403000E-10, 0.1173764696428000E-10             
   16,   13,-0.6497920563081001E-07,-0.5983272515976000E-06, 0.1013458480988000E-10, 0.1010902656435000E-10             
   16,   14,-0.1700724752760000E-06,-0.9425862013236003E-06, 0.8166136442529002E-11, 0.8156603510819004E-11             
   16,   15,-0.8591018164511000E-06, 0.3242766966335999E-06, 0.5782439009321998E-11, 0.5785624268247000E-11             
   16,   16, 0.2101930178099000E-06, 0.1205731325094000E-06, 0.3472045285195000E-11, 0.3475217166417000E-11             
   17,    0,-0.5378023267492999E-07, 0.0000000000000000E+00, 0.2506972763144000E-10, 0.0000000000000000E+00             
   17,    1,-0.3738324346834999E-06,-0.6396285244308999E-06, 0.2490078495400000E-10, 0.2484046316631999E-10             
   17,    2,-0.2029005101663000E-06, 0.1462624274033000E-06, 0.2428450513626001E-10, 0.2493549568976000E-10             
   17,    3,-0.4610217675525999E-07, 0.1921068456602000E-06, 0.2410313904804000E-10, 0.2423830279804000E-10             
   17,    4, 0.4589952062510999E-06,-0.9326270961809000E-08, 0.2366581655253000E-10, 0.2342793225112000E-10             
   17,    5, 0.7011771933051001E-06, 0.3135601344772000E-06, 0.2279016456995000E-10, 0.2273944363154001E-10             
   17,    6, 0.6379503589513002E-06,-0.3098876399316000E-06, 0.2179500748802000E-10, 0.2186629325899000E-10             
   17,    7, 0.3396833469575000E-06,-0.2414411013158000E-06, 0.2077604407686000E-10, 0.2073464788372000E-10             
   17,    8,-0.3718300185344000E-06,-0.2046326858887000E-06, 0.1961092704374001E-10, 0.1955764976352000E-10             
   17,    9,-0.1952246628559001E-06,-0.3296604759716999E-06, 0.1831509347734000E-10, 0.1827302009670000E-10             
   17,   10,-0.5707825843934002E-06, 0.2678680266623000E-06, 0.1693343734215000E-10, 0.1696223665750000E-10             
   17,   11, 0.3522690380126001E-06, 0.5172470053652000E-07, 0.1549519175078000E-10, 0.1548455015124000E-10             
   17,   12, 0.2017695370282000E-06,-0.2852627617113001E-08, 0.1398449792222001E-10, 0.1395883476408000E-10             
   17,   13,-0.4459099585895000E-06,-0.8041778822816001E-06, 0.1250701546086000E-10, 0.1248519614932000E-10             
   17,   14,-0.3547364998775000E-06,-0.4716580200409000E-06, 0.1050948937050000E-10, 0.1050073485282000E-10             
   17,   15,-0.3659745758992001E-06, 0.4076643780862000E-06, 0.8580569163883000E-11, 0.8577209281545999E-11             
   17,   16, 0.1075048325282000E-05, 0.5678676250652002E-06, 0.6111363056417001E-11, 0.6122524540951000E-11             
   17,   17, 0.5490628819946998E-07, 0.2937966174342000E-06, 0.3591231145243001E-11, 0.3588275236248000E-11             
   18,    0,-0.3148150884333000E-06, 0.0000000000000000E+00, 0.2731165459175000E-10, 0.0000000000000000E+00             
   18,    1,-0.1812685114602000E-06,-0.5823196143634998E-06, 0.2721187143353999E-10, 0.2713112710860000E-10             
   18,    2,-0.1058278139915000E-06, 0.4413528273697000E-07, 0.2651659237999000E-10, 0.2725199350648000E-10             
   18,    3,-0.2947675287883000E-06,-0.4635931965178999E-06, 0.2638949193603000E-10, 0.2655599728770000E-10             
   18,    4, 0.8778150284716999E-06, 0.1327029616034000E-06, 0.2599852954061000E-10, 0.2573559618784000E-10             
   18,    5, 0.2072013766210000E-06,-0.6216173311182001E-06, 0.2514370220519000E-10, 0.2507833783663000E-10             
   18,    6, 0.2243070215998000E-06,-0.6823891578832999E-06, 0.2415839907994000E-10, 0.2424370316435000E-10             
   18,    7,-0.1982616494304000E-06,-0.1704638812217000E-06, 0.2316752943109000E-10, 0.2312872112717000E-10             
   18,    8, 0.6137152517292000E-07,-0.2628127799300000E-06, 0.2201001660719000E-10, 0.2195346051544000E-10             
   18,    9, 0.6991553153478998E-07, 0.2297587624598000E-06, 0.2074365871715000E-10, 0.2069135529072000E-10             
   18,   10, 0.6701826909181998E-06,-0.6710226382786000E-07, 0.1932609745363000E-10, 0.1936403581545000E-10             
   18,   11, 0.2762133287775001E-06,-0.3028575871735000E-06, 0.1791861751102000E-10, 0.1790758771523000E-10             
   18,   12, 0.7427056890737999E-07,-0.1012386554457000E-06, 0.1640836319918000E-10, 0.1638740173208000E-10             
   18,   13,-0.3006236040434001E-06,-0.2690134168323999E-06, 0.1486670941919000E-10, 0.1484046944364000E-10             
   18,   14,-0.3678813143664001E-06, 0.1927145938004000E-06, 0.1306278521757000E-10, 0.1305424320055000E-10             
   18,   15, 0.3601186602403001E-06, 0.7546114923161000E-06, 0.1112242858918000E-10, 0.1111661438846000E-10             
   18,   16, 0.4140775288516001E-06, 0.2238619449402000E-06, 0.9101898932472002E-11, 0.9102028758587998E-11             
   18,   17, 0.7135604242762000E-07,-0.1109197817620000E-05, 0.6381972997869001E-11, 0.6360929455906001E-11             
   18,   18, 0.4689386232712000E-06, 0.3459160930857000E-06, 0.4099588622488000E-11, 0.4103926710858999E-11             
   19,    0, 0.7624448644231999E-08, 0.0000000000000000E+00, 0.2979472269557000E-10, 0.0000000000000000E+00             
   19,    1, 0.4664712787639999E-07, 0.5087630631070002E-06, 0.2966551227110000E-10, 0.2955476751828001E-10             
   19,    2,-0.5242824646146001E-07, 0.8852153212572000E-07, 0.2895188046439000E-10, 0.2977800747913000E-10             
   19,    3,-0.5276540689672000E-07,-0.2007518602786000E-06, 0.2886140102649000E-10, 0.2904808650435000E-10             
   19,    4, 0.1386741724800000E-06, 0.2532601767953000E-06, 0.2852984322156000E-10, 0.2822809486802001E-10             
   19,    5,-0.2849637576585000E-06,-0.4476104907796001E-06, 0.2766561364710001E-10, 0.2759183741454000E-10             
   19,    6,-0.2752785367689000E-06,-0.1532431873342000E-06, 0.2669741013005000E-10, 0.2680235646652001E-10             
   19,    7,-0.4908572128901000E-06, 0.1886246320146000E-06, 0.2572585856276000E-10, 0.2567972074455000E-10             
   19,    8, 0.4293028528652000E-06,-0.1328882367088000E-06, 0.2459143835536999E-10, 0.2452027645496000E-10             
   19,    9, 0.2114006335698000E-06, 0.3961084595512000E-06, 0.2331027915316000E-10, 0.2324716426592000E-10             
   19,   10, 0.6048212734027000E-06,-0.7921233765314000E-07, 0.2191061335815000E-10, 0.2195432909739000E-10             
   19,   11, 0.4468808313573000E-07,-0.3934351585382000E-06, 0.2047177726478000E-10, 0.2046182395379001E-10             
   19,   12,-0.1135448370589000E-06,-0.2185336538161000E-07, 0.1898400492954000E-10, 0.1895479698222000E-10             
   19,   13,-0.2018588957328000E-06,-0.3985359827274000E-07, 0.1739497493992000E-10, 0.1738392558537000E-10             
   19,   14, 0.1545152044097000E-06, 0.5184501498201999E-06, 0.1562716110144000E-10, 0.1561877268243001E-10             
   19,   15, 0.8298431499750000E-06, 0.5063356296570001E-06, 0.1381729831307000E-10, 0.1381403510318000E-10             
   19,   16,-0.6198613511030999E-08,-0.1367264948582000E-06, 0.1177771138480000E-10, 0.1178059300374000E-10             
   19,   17,-0.1174299424490000E-06,-0.4377478194714999E-06, 0.9591163529589998E-11, 0.9581771175067001E-11             
   19,   18,-0.7258961354522000E-06, 0.5944271398638001E-06, 0.6862326974567000E-11, 0.6875496466452001E-11             
   19,   19,-0.3669449870365000E-06,-0.8368982072455001E-06, 0.4106021324924000E-11, 0.4103615544492999E-11             
   20,    0, 0.3003934526173000E-06, 0.0000000000000000E+00, 0.3246390853223000E-10, 0.0000000000000000E+00             
   20,    1, 0.1848073398930000E-06, 0.5542670526448999E-06, 0.3238723531921000E-10, 0.3225471114229000E-10             
   20,    2, 0.7008336141236999E-07,-0.2392016848367000E-06, 0.3159182936894001E-10, 0.3252503048320000E-10             
   20,    3, 0.4264686300254001E-06, 0.2115767428044000E-06, 0.3154779487352999E-10, 0.3176823983068000E-10             
   20,    4,-0.3609264964077999E-06, 0.2077661754083001E-06, 0.3126794786254000E-10, 0.3093120705715999E-10             
   20,    5, 0.1695064371671000E-06, 0.1428943013298000E-07, 0.3041202487198000E-10, 0.3032211589601999E-10             
   20,    6, 0.2027509207882000E-06, 0.3802739987710000E-06, 0.2943723719222001E-10, 0.2955967250062000E-10             
   20,    7, 0.6929071589304002E-07, 0.4057015042447000E-07, 0.2850052609010001E-10, 0.2845930299616999E-10             
   20,    8, 0.3126945416228000E-06, 0.3188482315250000E-06, 0.2736449238889001E-10, 0.2728115615315001E-10             
   20,    9, 0.5838580267206001E-07, 0.1826583427532000E-06, 0.2611003696868000E-10, 0.2602845294376000E-10             
   20,   10,-0.4224142965646999E-06,-0.2813276709014000E-07, 0.2466712050670000E-10, 0.2471944255071999E-10             
   20,   11,-0.1626397854301000E-06, 0.2000169646041000E-07, 0.2325917448187000E-10, 0.2325044626484000E-10             
   20,   12,-0.4746848497247000E-06,-0.1723141517684000E-06, 0.2171872779994000E-10, 0.2168621818454000E-10             
   20,   13,-0.3282352800300001E-09, 0.3448971154219000E-06, 0.2016152623494000E-10, 0.2014465716049000E-10             
   20,   14, 0.2817762767780000E-06, 0.2350023674001000E-06, 0.1838624790832000E-10, 0.1837928981417000E-10             
   20,   15, 0.7910941250534000E-07,-0.2880391638524000E-06, 0.1656973128688000E-10, 0.1656630686332000E-10             
   20,   16, 0.4717496845937000E-07,-0.2767820909426000E-06, 0.1464683814483000E-10, 0.1464915885036000E-10             
   20,   17,-0.4884426809114001E-06,-0.3801925851205001E-06, 0.1250374208084000E-10, 0.1249129474249000E-10             
   20,   18, 0.3560454486750000E-07, 0.7279999489442001E-06, 0.1020978761330000E-10, 0.1022819444991000E-10             
   20,   19, 0.1762628840816000E-06,-0.1933353760680001E-07, 0.7085677280370001E-11, 0.7082952795177998E-11             
   20,   20,-0.4767338376562000E-06, 0.6895267520866000E-07, 0.4584726949749001E-11, 0.4587704861724000E-11             
   21,    0, 0.1267558401658000E-06, 0.0000000000000000E+00, 0.3538912954337000E-10, 0.0000000000000000E+00             
   21,    1,-0.1491510242193000E-06,-0.4273011366174000E-06, 0.3529568329137000E-10, 0.3512046690434000E-10             
   21,    2,-0.9388777432137999E-07,-0.5594502553882999E-06, 0.3445893278282001E-10, 0.3549671560664000E-10             
   21,    3,-0.1596995135101000E-06, 0.2484564876949000E-06, 0.3446343520489000E-10, 0.3471494027640001E-10             
